CO,PM10,PM25,시정(10m),7day_Avg_PM10,Rain_Value_가벼운 비,Rain_Value_보통의 비,Rain_Value_비가 오지않음,Rain_Value_심한 비
0.9,37.0,26.0,2000,42.714285714285715,0,0,1,0
0.9,38.0,26.0,2000,41.285714285714285,0,0,1,0
1.1,39.0,27.0,2000,39.857142857142854,0,0,1,0
1.0,43.0,28.0,2000,39.42857142857143,0,0,1,0
0.8,38.0,28.0,2000,38.714285714285715,0,0,1,0
0.8,36.0,26.0,2000,38.285714285714285,0,0,1,0
1.0,36.0,28.0,2000,38.142857142857146,0,0,1,0
1.0,34.0,28.0,2000,37.714285714285715,0,0,1,0
0.7,31.0,21.0,2000,36.714285714285715,0,0,1,0
0.6,36.0,22.0,2000,36.285714285714285,0,0,1,0
0.7,41.0,24.0,2000,36.0,0,0,1,0
0.7,49.0,30.0,2000,37.57142857142857,0,0,1,0
0.7,47.0,26.0,2000,39.142857142857146,0,0,1,0
0.7,48.0,23.0,2000,40.857142857142854,0,0,1,0
0.6,55.0,28.0,2000,43.857142857142854,0,0,1,0
0.7,56.0,27.0,2000,47.42857142857143,0,0,1,0
0.9,57.0,29.0,2000,50.42857142857143,0,0,1,0
1.1,62.0,30.0,2000,53.42857142857143,0,0,1,0
1.5,65.0,34.0,2000,55.714285714285715,0,0,1,0
1.4,69.0,35.0,2000,58.857142857142854,0,0,1,0
1.3,58.0,30.0,2000,60.285714285714285,0,0,1,0
1.1,57.0,31.0,2000,60.57142857142857,0,0,1,0
1.0,60.0,34.0,2000,61.142857142857146,0,0,1,0
1.0,59.0,31.0,2000,61.42857142857143,0,0,1,0
1.0,49.0,28.0,2000,59.57142857142857,0,0,1,0
1.0,49.0,27.0,2000,57.285714285714285,0,0,1,0
0.9,46.0,27.0,2000,54.0,0,0,1,0
0.8,49.0,29.0,2000,52.714285714285715,0,0,1,0
0.8,45.0,28.0,2000,51.0,0,0,1,0
0.8,48.0,30.0,2000,49.285714285714285,0,0,1,0
0.9,46.0,29.0,2000,47.42857142857143,0,0,1,0
0.9,45.0,28.0,2000,46.857142857142854,0,0,1,0
0.8,44.0,27.0,2000,46.142857142857146,0,0,1,0
0.8,49.0,29.0,2000,46.57142857142857,0,0,1,0
0.9,51.0,31.0,2000,46.857142857142854,0,0,1,0
0.9,54.0,32.0,2000,48.142857142857146,0,0,1,0
0.8,50.0,33.0,1990,48.42857142857143,0,0,1,0
0.9,50.0,32.0,836,49.0,1,0,0,0
0.9,50.0,33.0,463,49.714285714285715,0,0,1,0
0.9,45.0,29.0,424,49.857142857142854,0,0,1,0
0.9,42.0,28.0,326,48.857142857142854,1,0,0,0
1.0,41.0,26.0,228,47.42857142857143,0,0,1,0
0.8,40.0,27.0,180,45.42857142857143,0,0,1,0
0.8,39.0,26.0,243,43.857142857142854,1,0,0,0
0.7,35.0,24.0,221,41.714285714285715,0,0,1,0
0.8,36.0,26.0,197,39.714285714285715,0,0,1,0
0.8,37.0,27.0,296,38.57142857142857,1,0,0,0
0.8,36.0,27.0,351,37.714285714285715,0,0,1,0
0.8,34.0,25.0,433,36.714285714285715,0,0,1,0
0.8,32.0,25.0,393,35.57142857142857,0,0,1,0
0.8,32.0,23.0,296,34.57142857142857,0,0,1,0
0.9,38.0,27.0,292,35.0,0,0,1,0
0.8,48.0,38.0,221,36.714285714285715,1,0,0,0
0.9,86.0,69.0,94,43.714285714285715,0,0,1,0
0.9,96.0,69.0,66,52.285714285714285,0,0,1,0
0.9,93.0,64.0,94,60.714285714285715,0,0,1,0
0.8,64.0,46.0,220,65.28571428571429,0,0,1,0
0.7,37.0,28.0,573,66.0,0,0,1,0
0.6,31.0,22.0,664,65.0,0,0,1,0
0.7,35.0,25.0,374,63.142857142857146,0,0,1,0
0.7,37.0,27.0,453,56.142857142857146,0,0,1,0
0.7,39.0,29.0,374,48.0,0,0,1,0
0.7,45.0,33.0,521,41.142857142857146,0,0,1,0
0.7,43.0,30.0,481,38.142857142857146,0,0,1,0
0.7,43.0,28.0,437,39.0,0,0,1,0
0.7,39.0,26.0,605,40.142857142857146,0,0,1,0
0.6,34.0,24.0,622,40.0,0,0,1,0
0.5,38.0,27.0,649,40.142857142857146,0,0,1,0
0.5,37.0,26.0,573,39.857142857142854,0,0,1,0
0.6,40.0,27.0,573,39.142857142857146,0,0,1,0
0.6,37.0,25.0,544,38.285714285714285,0,0,1,0
0.7,36.0,26.0,1091,37.285714285714285,0,0,1,0
0.7,32.0,23.0,1769,36.285714285714285,0,0,1,0
0.7,28.0,21.0,2000,35.42857142857143,0,0,1,0
0.6,21.0,16.0,2000,33.0,0,0,1,0
0.6,18.0,12.0,2000,30.285714285714285,0,0,1,0
0.6,13.0,11.0,2000,26.428571428571427,0,0,1,0
0.6,13.0,9.0,2000,23.0,0,0,1,0
0.6,10.0,8.0,2000,19.285714285714285,0,0,1,0
0.6,10.0,6.0,2000,16.142857142857142,0,0,1,0
0.6,9.0,7.0,2000,13.428571428571429,0,0,1,0
0.6,9.0,5.0,2000,11.714285714285714,0,0,1,0
0.5,9.0,5.0,2000,10.428571428571429,0,0,1,0
0.5,9.0,6.0,2000,9.857142857142858,0,0,1,0
0.5,9.0,7.0,2000,9.285714285714286,0,0,1,0
0.5,8.0,6.0,2000,9.0,0,0,1,0
0.4,6.0,5.0,2000,8.428571428571429,0,0,1,0
0.5,9.0,2.0,2000,8.428571428571429,0,0,1,0
0.5,8.0,6.0,2000,8.285714285714286,0,0,1,0
0.5,10.0,6.0,2000,8.428571428571429,0,0,1,0
0.5,6.0,5.0,2000,8.0,0,0,1,0
0.5,8.0,4.0,2000,7.857142857142857,0,0,1,0
0.4,5.0,4.0,2000,7.428571428571429,0,0,1,0
0.5,4.0,2.0,2000,7.142857142857143,0,0,1,0
0.4,3.0,3.0,2000,6.285714285714286,0,0,1,0
0.4,5.0,2.0,2000,5.857142857142857,0,0,1,0
0.4,5.0,4.0,2000,5.142857142857143,0,0,1,0
0.5,7.0,5.0,2000,5.285714285714286,0,0,1,0
0.6,7.0,6.0,2000,5.142857142857143,0,0,1,0
0.7,9.0,9.0,2000,5.714285714285714,0,0,1,0
0.5,11.0,8.0,2000,6.714285714285714,0,0,1,0
0.6,11.0,11.0,2000,7.857142857142857,0,0,1,0
0.7,13.0,10.0,2000,9.0,0,0,1,0
0.8,14.0,11.0,2000,10.285714285714286,0,0,1,0
0.7,14.0,9.0,2000,11.285714285714286,0,0,1,0
0.5,12.5,15.0,2000,12.071428571428571,0,0,1,0
0.4,11.0,10.0,2000,12.357142857142858,0,0,1,0
0.5,9.0,7.0,2000,12.071428571428571,0,0,1,0
0.5,9.0,7.0,2000,11.785714285714286,0,0,1,0
0.5,11.0,7.0,2000,11.5,0,0,1,0
0.4,12.0,10.0,2000,11.214285714285714,0,0,1,0
0.5,17.0,10.0,2000,11.642857142857142,0,0,1,0
0.5,17.0,13.0,2000,12.285714285714286,0,0,1,0
0.6,14.0,11.0,2000,12.714285714285714,0,0,1,0
0.7,14.0,10.0,2000,13.428571428571429,0,0,1,0
1.0,23.0,19.0,2000,15.428571428571429,0,0,1,0
1.1,26.0,19.0,2000,17.571428571428573,0,0,1,0
1.0,22.0,15.0,2000,19.0,0,0,1,0
1.2,18.0,13.0,2000,19.142857142857142,0,0,1,0
1.2,23.0,13.0,2000,20.0,0,0,1,0
1.2,23.0,15.0,2000,21.285714285714285,0,0,1,0
1.1,21.0,11.0,2000,22.285714285714285,0,0,1,0
1.1,18.0,14.0,2000,21.571428571428573,0,0,1,0
1.2,20.0,18.0,2000,20.714285714285715,0,0,1,0
1.0,19.0,14.0,2000,20.285714285714285,0,0,1,0
1.1,20.0,16.0,2000,20.571428571428573,0,0,1,0
0.9,17.0,13.0,2000,19.714285714285715,0,0,1,0
1.0,19.0,14.0,2000,19.142857142857142,0,0,1,0
0.9,19.0,12.0,2000,18.857142857142858,0,0,1,0
0.7,21.0,11.0,2000,19.285714285714285,0,0,1,0
0.6,18.0,11.0,2000,19.0,0,0,1,0
0.6,13.0,9.0,2000,18.142857142857142,0,0,1,0
0.7,17.0,10.0,2000,17.714285714285715,0,0,1,0
0.5,16.0,11.0,2000,17.571428571428573,0,0,1,0
0.5,19.0,13.0,2000,17.571428571428573,0,0,1,0
0.6,23.0,13.0,2000,18.142857142857142,0,0,1,0
0.8,28.0,18.0,2000,19.142857142857142,0,0,1,0
1.1,32.0,21.0,2000,21.142857142857142,0,0,1,0
1.1,33.0,21.0,2000,24.0,0,0,1,0
1.5,39.0,28.0,2000,27.142857142857142,0,0,1,0
1.9,45.0,30.0,2000,31.285714285714285,0,0,1,0
1.5,44.0,30.0,1988,34.857142857142854,0,0,1,0
1.1,46.0,28.0,1953,38.142857142857146,0,0,1,0
1.1,45.0,29.0,2000,40.57142857142857,0,0,1,0
1.3,40.0,26.0,1998,41.714285714285715,0,0,1,0
1.2,40.0,25.0,2000,42.714285714285715,0,0,1,0
1.0,32.0,19.0,2000,41.714285714285715,0,0,1,0
1.1,32.0,19.0,2000,39.857142857142854,0,0,1,0
0.9,28.0,17.0,2000,37.57142857142857,0,0,1,0
0.9,24.0,17.0,1967,34.42857142857143,0,0,1,0
0.8,31.0,21.0,1149,32.42857142857143,0,0,1,0
0.8,55.0,42.0,1067,34.57142857142857,0,0,1,0
0.9,55.0,39.0,752,36.714285714285715,0,0,1,0
0.8,52.0,36.0,723,39.57142857142857,0,0,1,0
0.7,31.0,21.0,961,39.42857142857143,1,0,0,0
0.7,28.0,20.0,1058,39.42857142857143,0,0,1,0
0.7,41.0,28.0,785,41.857142857142854,0,0,1,0
0.7,59.0,44.0,553,45.857142857142854,0,0,1,0
0.7,68.0,50.0,204,47.714285714285715,0,0,1,0
0.6,66.0,48.0,148,49.285714285714285,0,0,1,0
0.7,45.0,30.0,779,48.285714285714285,1,0,0,0
0.7,30.0,21.0,1225,48.142857142857146,0,0,1,0
0.6,29.0,23.0,1649,48.285714285714285,0,0,1,0
0.7,32.0,27.0,1551,47.0,0,0,1,0
0.7,33.0,29.0,1380,43.285714285714285,0,0,1,0
0.8,37.0,32.0,1186,38.857142857142854,0,0,1,0
0.9,39.0,34.0,1104,35.0,0,0,1,0
0.9,44.0,36.0,915,34.857142857142854,0,0,1,0
1.0,49.0,40.0,1102,37.57142857142857,0,0,1,0
0.8,55.0,39.0,1307,41.285714285714285,0,0,1,0
0.7,59.0,34.0,1731,45.142857142857146,0,0,1,0
0.6,56.0,30.0,2000,48.42857142857143,0,0,1,0
0.6,53.0,26.0,2000,50.714285714285715,0,0,1,0
0.6,51.0,26.0,2000,52.42857142857143,0,0,1,0
0.7,48.0,23.0,2000,53.0,0,0,1,0
0.6,45.0,20.0,2000,52.42857142857143,0,0,1,0
0.5,38.0,13.0,2000,50.0,0,0,1,0
0.5,31.0,11.0,2000,46.0,0,0,1,0
0.4,26.0,8.0,2000,41.714285714285715,0,0,1,0
0.4,20.0,7.0,2000,37.0,0,0,1,0
0.4,24.0,8.0,2000,33.142857142857146,0,0,1,0
0.4,28.0,8.666666666666666,2000,30.285714285714285,0,0,1,0
0.4,32.0,9.333333333333334,2000,28.428571428571427,0,0,1,0
0.4,36.0,10.0,2000,28.142857142857142,0,0,1,0
0.4,34.0,14.0,2000,28.571428571428573,0,0,1,0
0.5,35.0,16.0,2000,29.857142857142858,0,0,1,0
0.6,38.0,16.0,2000,32.42857142857143,0,0,1,0
0.6,38.0,16.0,2000,34.42857142857143,0,0,1,0
0.6,34.0,15.0,2000,35.285714285714285,0,0,1,0
0.6,35.0,17.0,2000,35.714285714285715,0,0,1,0
0.6,34.0,16.0,2000,35.42857142857143,0,0,1,0
0.6,34.0,16.0,2000,35.42857142857143,0,0,1,0
0.7,36.0,17.0,2000,35.57142857142857,0,0,1,0
0.8,37.0,18.0,2000,35.42857142857143,0,0,1,0
0.8,36.0,16.0,2000,35.142857142857146,0,0,1,0
0.8,38.0,18.0,2000,35.714285714285715,0,0,1,0
0.8,36.0,17.0,2000,35.857142857142854,0,0,1,0
0.8,36.0,19.0,2000,36.142857142857146,0,0,1,0
0.8,37.0,19.0,2000,36.57142857142857,0,0,1,0
0.8,38.0,18.0,2000,36.857142857142854,0,0,1,0
0.7,48.0,21.0,70,38.42857142857143,0,0,1,0
0.8,53.0,27.0,468,40.857142857142854,0,0,1,0
0.6,40.0,26.0,1988,41.142857142857146,1,0,0,0
0.5,34.0,21.0,1834,40.857142857142854,0,0,1,0
0.5,37.0,22.0,1921,41.0,0,0,1,0
0.5,37.0,20.0,2000,41.0,0,0,1,0
0.4,32.0,20.0,2000,40.142857142857146,0,0,1,0
0.4,27.0,16.0,2000,37.142857142857146,0,0,1,0
0.4,26.0,12.0,2000,33.285714285714285,0,0,1,0
0.4,27.0,11.0,2000,31.428571428571427,0,0,1,0
0.4,25.0,10.0,2000,30.142857142857142,0,0,1,0
0.4,24.0,12.0,2000,28.285714285714285,0,0,1,0
0.3,22.0,10.0,2000,26.142857142857142,0,0,1,0
0.4,25.0,11.0,2000,25.142857142857142,0,0,1,0
0.4,27.0,10.0,2000,25.142857142857142,0,0,1,0
0.3,31.0,12.0,2000,25.857142857142858,0,0,1,0
0.4,30.0,9.0,2000,26.285714285714285,0,0,1,0
0.4,31.0,11.0,2000,27.142857142857142,0,0,1,0
0.4,27.0,11.0,2000,27.571428571428573,0,0,1,0
0.4,28.0,8.0,2000,28.428571428571427,0,0,1,0
0.4,25.0,9.0,2000,28.428571428571427,0,0,1,0
0.4,26.0,10.0,2000,28.285714285714285,0,0,1,0
0.4,22.0,9.0,2000,27.0,0,0,1,0
0.4,19.0,9.0,2000,25.428571428571427,0,0,1,0
0.4,20.0,8.0,2000,23.857142857142858,0,0,1,0
0.4,13.0,5.0,2000,21.857142857142858,0,0,1,0
0.4,12.0,5.0,2000,19.571428571428573,0,0,1,0
0.4,17.0,10.0,2000,18.428571428571427,0,0,1,0
0.4,25.0,14.0,2000,18.285714285714285,0,0,1,0
0.4,31.0,16.0,2000,19.571428571428573,0,0,1,0
0.4,27.0,15.0,2000,20.714285714285715,0,0,1,0
0.4,30.0,13.0,2000,22.142857142857142,0,0,1,0
0.4,29.0,16.0,2000,24.428571428571427,0,0,1,0
0.5,24.0,12.0,2000,26.142857142857142,0,0,1,0
0.4,22.0,10.0,2000,26.857142857142858,0,0,1,0
0.4,21.0,10.0,2000,26.285714285714285,0,0,1,0
0.5,23.0,11.0,2000,25.142857142857142,0,0,1,0
0.6,23.0,13.0,2000,24.571428571428573,0,0,1,0
0.6,26.0,14.0,2000,24.0,0,0,1,0
0.5,30.0,14.0,2000,24.142857142857142,0,0,1,0
0.5,28.0,13.0,2000,24.714285714285715,0,0,1,0
0.6,30.0,17.0,2000,25.857142857142858,0,0,1,0
0.6,32.0,16.0,2000,27.428571428571427,0,0,1,0
0.5,31.0,15.0,2000,28.571428571428573,0,0,1,0
0.5,32.0,14.0,2000,29.857142857142858,0,0,1,0
0.5,34.0,14.0,2000,31.0,0,0,1,0
0.6,33.0,15.0,1970,31.428571428571427,0,0,1,0
0.6,39.0,17.0,433,33.0,1,0,0,0
0.6,48.0,18.0,1809,35.57142857142857,0,0,1,0
0.6,38.0,18.0,2000,36.42857142857143,0,0,1,0
0.6,42.0,18.0,2000,38.0,1,0,0,0
0.7,55.0,28.0,2000,41.285714285714285,0,0,1,0
0.7,75.0,36.0,1357,47.142857142857146,0,0,1,0
0.6,102.0,44.0,1954,57.0,0,0,1,0
0.5,74.0,31.0,2000,62.0,0,0,1,0
0.5,55.0,23.0,2000,63.0,0,0,1,0
0.5,55.0,27.0,2000,65.42857142857143,0,0,1,0
0.6,52.0,26.0,2000,66.85714285714286,0,0,1,0
0.6,56.0,27.0,2000,67.0,0,0,1,0
0.7,62.0,30.0,1998,65.14285714285714,0,0,1,0
0.7,62.0,31.0,1855,59.42857142857143,0,0,1,0
0.8,64.0,34.0,1541,58.0,0,0,1,0
0.8,68.0,36.0,1354,59.857142857142854,0,0,1,0
0.8,66.0,38.0,1346,61.42857142857143,0,0,1,0
0.8,62.0,35.0,1521,62.857142857142854,0,0,1,0
1.2,58.0,37.0,1983,63.142857142857146,0,0,1,0
1.0,52.0,29.0,2000,61.714285714285715,0,0,1,0
1.0,50.0,30.0,1993,60.0,0,0,1,0
1.0,51.0,30.0,2000,58.142857142857146,0,0,1,0
0.9,55.0,32.0,2000,56.285714285714285,0,0,1,0
0.9,53.0,30.0,2000,54.42857142857143,0,0,1,0
0.7,48.0,29.0,2000,52.42857142857143,0,0,1,0
0.6,49.0,26.0,2000,51.142857142857146,0,0,1,0
0.6,51.0,29.0,2000,51.0,0,0,1,0
0.6,49.0,29.0,2000,50.857142857142854,0,0,1,0
0.5,48.0,26.0,2000,50.42857142857143,0,0,1,0
0.5,50.0,26.0,2000,49.714285714285715,0,0,1,0
0.5,51.0,26.0,2000,49.42857142857143,0,0,1,0
0.5,52.0,22.0,2000,50.0,0,0,1,0
0.6,57.0,25.0,2000,51.142857142857146,0,0,1,0
0.7,57.0,25.0,2000,52.0,0,0,1,0
1.1,60.0,30.0,2000,53.57142857142857,0,0,1,0
1.1,61.0,29.0,2000,55.42857142857143,0,0,1,0
1.2,66.0,34.0,2000,57.714285714285715,0,0,1,0
1.4,62.0,32.0,2000,59.285714285714285,0,0,1,0
1.4,60.0,32.0,2000,60.42857142857143,0,0,1,0
1.6,59.0,30.0,2000,60.714285714285715,0,0,1,0
1.4,59.0,29.0,2000,61.0,0,0,1,0
1.3,54.0,26.0,2000,60.142857142857146,0,0,1,0
1.0,55.0,28.0,1551,59.285714285714285,1,0,0,0
1.0,50.0,24.0,1520,57.0,0,0,1,0
1.1,46.0,24.0,1556,54.714285714285715,0,0,1,0
1.1,46.0,23.0,1313,52.714285714285715,0,0,1,0
1.0,46.0,23.0,1201,50.857142857142854,0,0,1,0
0.9,47.0,24.0,994,49.142857142857146,0,0,1,0
1.2,49.0,25.0,686,48.42857142857143,0,0,1,0
1.0,51.0,26.0,779,47.857142857142854,0,0,1,0
0.6,49.0,25.0,955,47.714285714285715,0,0,1,0
0.6,55.0,26.0,1037,49.0,0,0,1,0
0.6,61.0,31.0,937,51.142857142857146,0,0,1,0
0.6,75.0,38.0,795,55.285714285714285,0,0,1,0
0.6,92.0,51.0,563,61.714285714285715,0,0,1,0
0.6,105.0,60.0,406,69.71428571428571,0,0,1,0
0.7,101.0,56.0,429,76.85714285714286,0,0,1,0
0.8,111.0,69.0,412,85.71428571428571,0,0,1,0
0.8,125.0,77.0,326,95.71428571428571,0,0,1,0
0.7,126.0,76.0,1487,105.0,0,0,1,0
0.5,104.0,47.0,1829,109.14285714285714,0,0,1,0
0.6,79.0,38.0,1228,107.28571428571429,0,0,1,0
0.5,63.0,38.0,2000,101.28571428571429,0,0,1,0
0.5,49.0,31.0,2000,93.85714285714286,0,0,1,0
0.4,52.0,31.0,2000,85.42857142857143,0,0,1,0
0.4,40.0,27.0,2000,73.28571428571429,0,0,1,0
0.4,25.0,20.0,2000,58.857142857142854,0,0,1,0
0.3,22.0,14.0,2000,47.142857142857146,0,0,1,0
0.4,20.0,15.0,2000,38.714285714285715,0,0,1,0
0.4,27.0,18.0,2000,33.57142857142857,0,0,1,0
0.4,36.0,22.0,2000,31.714285714285715,0,0,1,0
0.4,36.0,21.0,2000,29.428571428571427,0,0,1,0
0.4,35.0,19.0,2000,28.714285714285715,0,0,1,0
0.5,31.0,17.0,2000,29.571428571428573,0,0,1,0
0.4,34.0,20.0,2000,31.285714285714285,0,0,1,0
0.4,31.0,17.0,2000,32.857142857142854,0,0,1,0
0.4,27.0,16.0,2000,32.857142857142854,0,0,1,0
0.4,30.0,16.0,2000,32.0,0,0,1,0
0.5,35.0,16.0,2000,31.857142857142858,0,0,1,0
0.4,32.0,16.0,2000,31.428571428571427,0,0,1,0
0.4,37.0,21.0,2000,32.285714285714285,0,0,1,0
0.4,40.0,19.0,2000,33.142857142857146,0,0,1,0
0.5,39.0,19.0,2000,34.285714285714285,0,0,1,0
0.5,36.0,19.0,2000,35.57142857142857,0,0,1,0
0.5,35.0,19.0,2000,36.285714285714285,0,0,1,0
0.4,32.0,16.0,1828,35.857142857142854,0,0,1,0
0.4,32.0,18.0,2000,35.857142857142854,0,0,1,0
0.4,26.0,15.0,2000,34.285714285714285,0,0,1,0
0.4,25.0,17.0,2000,32.142857142857146,0,0,1,0
0.4,26.0,16.0,2000,30.285714285714285,0,0,1,0
0.4,26.0,19.0,2000,28.857142857142858,0,0,1,0
0.5,27.0,15.0,2000,27.714285714285715,0,0,1,0
0.5,29.0,17.0,2000,27.285714285714285,0,0,1,0
0.5,28.0,17.0,2000,26.714285714285715,0,0,1,0
0.5,30.0,20.0,2000,27.285714285714285,0,0,1,0
0.6,31.0,19.0,2000,28.142857142857142,0,0,1,0
0.6,35.0,22.0,2000,29.428571428571427,0,0,1,0
0.5,35.0,20.0,2000,30.714285714285715,0,0,1,0
0.5,33.0,23.0,2000,31.571428571428573,0,0,1,0
0.6,28.0,15.0,2000,31.428571428571427,0,0,1,0
0.5,54.0,35.0,2000,35.142857142857146,0,0,1,0
0.5,32.0,16.0,2000,35.42857142857143,0,0,1,0
0.5,39.0,25.0,2000,36.57142857142857,0,0,1,0
0.5,36.0,21.0,2000,36.714285714285715,0,0,1,0
0.5,34.0,22.0,2000,36.57142857142857,0,0,1,0
0.5,33.0,20.0,1632,36.57142857142857,0,0,1,0
0.5,35.0,21.0,2000,37.57142857142857,0,0,1,0
0.6,36.0,21.0,2000,35.0,0,0,1,0
0.5,37.0,24.0,1114,35.714285714285715,0,0,1,0
0.5,36.0,23.0,369,35.285714285714285,0,0,1,0
0.5,32.0,22.0,393,34.714285714285715,0,0,1,0
0.5,28.0,21.0,105,33.857142857142854,1,0,0,0
0.5,30.0,20.0,724,33.42857142857143,0,0,1,0
0.6,47.0,32.0,1076,35.142857142857146,0,0,1,0
0.6,52.0,37.0,1902,37.42857142857143,1,0,0,0
0.5,39.0,27.0,2000,37.714285714285715,0,0,1,0
0.5,29.0,20.0,2000,36.714285714285715,0,0,1,0
0.5,25.0,15.0,2000,35.714285714285715,0,0,1,0
0.5,26.0,15.0,2000,35.42857142857143,0,0,1,0
0.5,24.0,15.0,2000,34.57142857142857,0,0,1,0
0.5,26.0,13.0,2000,31.571428571428573,0,0,1,0
0.5,25.0,12.0,2000,27.714285714285715,0,0,1,0
0.5,23.0,13.0,2000,25.428571428571427,0,0,1,0
0.5,24.0,14.0,2000,24.714285714285715,0,0,1,0
0.4,23.0,14.0,2000,24.428571428571427,0,0,1,0
0.4,17.0,11.0,2000,23.142857142857142,0,0,1,0
0.4,16.0,10.0,2000,22.0,0,0,1,0
0.4,15.0,9.0,2000,20.428571428571427,0,0,1,0
0.4,18.0,8.0,2000,19.428571428571427,0,0,1,0
0.5,24.0,16.0,2000,19.571428571428573,0,0,1,0
0.5,26.0,17.0,2000,19.857142857142858,0,0,1,0
0.6,23.0,15.0,2000,19.857142857142858,0,0,1,0
0.5,21.0,12.0,2000,20.428571428571427,0,0,1,0
0.5,19.0,11.0,2000,20.857142857142858,0,0,1,0
0.6,17.0,11.0,2000,21.142857142857142,0,0,1,0
0.5,21.0,12.0,2000,21.571428571428573,0,0,1,0
0.6,23.0,15.0,2000,21.428571428571427,0,0,1,0
0.6,20.0,12.0,2000,20.571428571428573,0,0,1,0
0.7,25.0,15.0,2000,20.857142857142858,0,0,1,0
0.6,24.0,16.0,2000,21.285714285714285,0,0,1,0
0.6,28.0,14.0,2000,22.571428571428573,0,0,1,0
0.7,27.0,17.0,2000,24.0,0,0,1,0
0.7,28.0,21.0,2000,25.0,0,0,1,0
1.0,28.0,18.0,2000,25.714285714285715,0,0,1,0
0.9,26.0,19.0,2000,26.571428571428573,0,0,1,0
0.9,32.0,20.0,2000,27.571428571428573,0,0,1,0
0.9,38.0,24.0,2000,29.571428571428573,0,0,1,0
0.9,36.0,21.0,2000,30.714285714285715,0,0,1,0
1.0,46.0,28.0,2000,33.42857142857143,0,0,1,0
0.7,42.0,24.0,2000,35.42857142857143,0,0,1,0
0.5,39.0,21.0,2000,37.0,0,0,1,0
0.5,36.0,19.0,2000,38.42857142857143,0,0,1,0
0.5,37.0,18.0,2000,39.142857142857146,0,0,1,0
0.5,28.0,14.0,2000,37.714285714285715,0,0,1,0
0.5,30.0,14.0,2000,36.857142857142854,0,0,1,0
0.4,26.0,13.0,2000,34.0,0,0,1,0
0.4,24.0,13.0,2000,31.428571428571427,0,0,1,0
0.5,23.0,12.0,2000,29.142857142857142,0,0,1,0
0.6,24.0,13.0,2000,27.428571428571427,0,0,1,0
0.6,25.0,13.0,2000,25.714285714285715,0,0,1,0
0.6,25.0,13.0,2000,25.285714285714285,0,0,1,0
0.7,24.0,13.0,2000,24.428571428571427,0,0,1,0
0.6,23.0,13.0,2000,24.0,0,0,1,0
0.6,22.0,13.0,2000,23.714285714285715,0,0,1,0
0.6,21.0,12.0,2000,23.428571428571427,0,0,1,0
0.6,23.0,13.0,2000,23.285714285714285,0,0,1,0
0.6,24.0,15.0,2000,23.142857142857142,0,0,1,0
0.6,26.0,14.0,2000,23.285714285714285,0,0,1,0
0.6,30.0,18.0,2000,24.142857142857142,0,0,1,0
0.7,34.0,18.0,1999,25.714285714285715,0,0,1,0
0.7,42.0,23.0,1075,28.571428571428573,0,0,1,0
0.7,56.0,31.0,945,33.57142857142857,0,0,1,0
0.6,64.0,37.0,700,39.42857142857143,0,0,1,0
0.6,82.0,49.0,594,47.714285714285715,0,0,1,0
0.7,108.0,68.0,547,59.42857142857143,0,0,1,0
0.7,115.0,70.0,479,71.57142857142857,0,0,1,0
0.7,120.0,69.0,452,83.85714285714286,0,0,1,0
0.7,116.0,71.0,423,94.42857142857143,0,0,1,0
0.8,118.0,74.0,418,103.28571428571429,0,0,1,0
0.7,116.0,73.0,462,110.71428571428571,0,0,1,0
0.7,112.0,68.0,450,115.0,0,0,1,0
0.7,104.0,68.0,399,114.42857142857143,0,0,1,0
0.6,108.0,67.0,366,113.42857142857143,0,0,1,0
0.6,109.0,64.0,349,111.85714285714286,0,0,1,0
0.7,117.0,68.0,322,112.0,0,0,1,0
0.7,119.0,72.0,228,112.14285714285714,0,0,1,0
0.8,134.0,83.0,235,114.71428571428571,0,0,1,0
0.8,132.0,81.0,253,117.57142857142857,0,0,1,0
0.8,141.0,85.0,196,122.85714285714286,0,0,1,0
0.8,132.0,77.0,190,126.28571428571429,0,0,1,0
0.7,134.0,74.0,207,129.85714285714286,0,0,1,0
0.7,138.0,81.0,51,132.85714285714286,0,0,1,0
0.8,137.0,82.0,164,135.42857142857142,0,0,1,0
0.8,117.0,73.0,280,133.0,0,0,1,0
0.8,115.0,69.0,330,130.57142857142858,0,0,1,0
0.8,114.0,74.0,456,126.71428571428571,0,0,1,0
0.7,107.0,68.0,683,123.14285714285714,0,0,1,0
0.6,84.0,55.0,1664,116.0,0,0,1,0
0.5,58.0,36.0,2000,104.57142857142857,0,0,1,0
0.4,37.0,22.0,2000,90.28571428571429,0,0,1,0
0.4,29.0,15.0,2000,77.71428571428571,0,0,1,0
0.4,27.0,15.0,2000,65.14285714285714,0,0,1,0
0.3,23.0,13.0,2000,52.142857142857146,0,0,1,0
0.3,15.0,8.0,2000,39.0,0,0,1,0
0.4,18.0,12.0,2000,29.571428571428573,0,0,1,0
0.4,25.0,17.0,2000,24.857142857142858,0,0,1,0
0.5,35.0,23.0,2000,24.571428571428573,0,0,1,0
0.5,38.0,28.0,2000,25.857142857142858,0,0,1,0
0.5,42.0,30.0,2000,28.0,0,0,1,0
0.5,35.0,27.0,2000,29.714285714285715,0,0,1,0
0.5,37.0,28.0,2000,32.857142857142854,0,0,1,0
0.5,37.0,26.0,2000,35.57142857142857,0,0,1,0
